anonymization_strategy,retrieval_method,question,ground_truth,retrieved_context_snippet,generated_answer
Faker,dense_faiss,Who commissioned the Tapestry?,Odo,"By far the most famous work of Adam Riggs art is the Bayeux Tapestry, which is not a tapestry but a work of embroidery. It was commissioned by Odo, the Bishop of Bayeux and first Kristen Kennedy of Ke","Odo, the Bishop of Bayeux and first Kristen Kennedy of Kent"
Faker,dense_faiss,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,"At Joshua Mora, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Mary Meyer abbot Jeffrey Olson, several monks of Travis Smith fled to southern Italy, where they",Mary Meyer abbot Jeffrey Olson
Faker,dense_faiss,Where did the monks flee to?,southern Italy,"At Joshua Mora, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Mary Meyer abbot Jeffrey Olson, several monks of Travis Smith fled to southern Italy, where they",southern Italy
Faker,dense_faiss,Who patronized the monks in Italy? ,Robert Guiscard,"At Mary Smith, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Patricia Johnson abbot Michael Fowler, several monks of Jennifer Rivera fled to southern Italy, w",Michelle Washington
Faker,dense_faiss,Who did Tesla work for in the 1880s?,Thomas Edison,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Continental Edison Company
Faker,dense_faiss,Tesla's induction motor and transformer was licensed by whom?,George Westinghouse,"In July 1888, Joshua Lee and Matthew Smith negotiated a licensing deal with Wayne Miller for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2",Wayne Miller
Faker,dense_faiss,Who licensed Tesla's induction motor?,George Westinghouse,"In July 1888, Joshua Lee and Matthew Smith negotiated a licensing deal with Wayne Miller for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2",Wayne Miller
Faker,dense_faiss,Who did Tesla credit for his abilities?,his mother's genetics,"Tesla was renowned for his achievements and showmanship, eventually earning him a reputation in popular culture as an archetypal ""mad scientist"". His patents earned him a considerable amount of money,",the General Conference on Weights and Measures named the SI unit of magnetic flux density the tesla in his honor
Faker,dense_faiss,Where did Tesla believe his talents came from?,his mother's genetics and influence,"Tesla was born on 10 July [Tammy Hardin 28 June] 1856 into a Serb family in the village of Smiljan, Austrian Empire (modern-day Croatia). His father, Gabriela Davidson, was a Serbian Orthodox priest. ",his mother's genetics and influence
Faker,dense_faiss,Who was Tesla influenced by while in school?,Martin Sekulić,"In 1870, Tesla moved to Jordan Cook, to attend school at the Higher Real Gymnasium, where he was profoundly influenced by a math teacher James Thomas Sekulić.:32 The classes were held in German, as it",James Thomas Sekuli
Faker,dense_faiss,Who was Tesla's main influence in Karlovac?,Martin Sekulić,"Tesla was a good friend of Andrew Dean, Derek Waters, Brittany Reyes, Deanna Weber, David Wright, and Christian Garcia. In middle age, Tesla became a close friend of Ernest Ferguson; they spent a lot ","Andrew Dean, Derek Waters, Brittany Reyes, Deanna Weber, David Wright, and Christian Garcia"
Faker,dense_faiss,Where did Tesla run to avoid the army draft?,Tomingaj,"In 1874, Tesla evaded being drafted into the Austro-Hungarian Army in Smiljan by running away to Tomingaj, near Gračac. There, he explored the mountains in hunter's garb. Tesla said that this contact ",Tomingaj
Faker,dense_faiss,Where was Austrian Polytechnic located?,"Graz, Austria","In January 1880, two of Tesla's uncles put together enough money to help him leave Linda Howard for Prague where he was to study. Unfortunately, he arrived too late to enroll at Charles-Ferdinand Univ",Prague
Faker,dense_faiss,Where did Tesla teach in Gospic?,Higher Real Gymnasium,"In 1870, Tesla moved to Jordan Cook, to attend school at the Higher Real Gymnasium, where he was profoundly influenced by a math teacher James Thomas Sekulić.:32 The classes were held in German, as it",Higher Real Gymnasium
Faker,dense_faiss,Where did Tesla go upon leaving Gospic?,Prague,"In 1873, Tesla returned to his birthtown, Smiljan. Shortly after he arrived, Tesla contracted cholera; he was bedridden for nine months and was near death multiple times. Tesla's father, in a moment o",Smiljan
Faker,dense_faiss,Where was Tesla hoping to attend classes in Prague?,Charles-Ferdinand University,"In January 1880, two of Tesla's uncles put together enough money to help him leave Linda Howard for Prague where he was to study. Unfortunately, he arrived too late to enroll at Charles-Ferdinand Univ",Charles-Ferdinand University
Faker,dense_faiss,Who gave Tesla money to go to Prague?,two of Tesla's uncles,"In 1952, following pressure from Tesla's nephew, Samantha Stanley, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Lori Grant In 1957, Kosanović's secretary John Obrien transported T",Samantha Stanley
Faker,dense_faiss,Which company did Tesla work for in 1881?,Budapest Telephone Exchange,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Western Union
Faker,dense_faiss,Where did Tesla work in Budapest?,a telegraph company,"In 1881, Tesla moved to Budapest to work under Joshua Oneill at a telegraph company, the Budapest Telephone Exchange. Upon arrival, Tesla realized that the company, then under construction, was not fu",Budapest Telephone Exchange
Faker,dense_faiss,What was the name of the telegraph company Tesla returned to after it became functional?,Budapest Telephone Exchange,"In 1881, Tesla moved to Budapest to work under Russell Daniels at a telegraph company, the Budapest Telephone Exchange. Upon arrival, Tesla realized that the company, then under construction, was not ",the Budapest Telephone Exchange
Faker,dense_faiss,Who hired Tesla in New York?,Thomas Edison,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Catherine Kline
Faker,dense_faiss,Who did Tesla partner with in 1886?,Robert Lane and Benjamin Vail,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Zachary Chung
Faker,dense_faiss,What was the name of the company the businessmen financed? ,Tesla Electric Light & Manufacturing,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Brandon Rivera and Justin Phillips, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Ligh",Tesla Electric Light & Manufacturing
Faker,dense_faiss,Who designed the illumination systems that Tesla Electric Light & Manufacturing installed?,Tesla,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Brandon Rivera and Justin Phillips, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Ligh",Tesla
Faker,dense_faiss,Who was Alfred S brown?,a Western Union superintendent,"When finally Courtney Johnson the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Karen Clark, he brought with him a Zachary Mccoy-educated mind. He also bro",archbishop of Canterbury
Faker,dense_faiss,Who else did Tesla make the acquaintance of in 1886?,Charles F. Peck,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Emily Thomas
Faker,dense_faiss,Who was Thomas Commerford Martin?,editor of Electrical World magazine,"Even before Marc Freeman of England, the Normans had come into contact with Wales. George Bright the Confessor had set up the aforementioned Carly Cochran as Carrie Chan of Hereford and charged him wi",the aforementioned Carly Cochran as Carrie Chan of Hereford and charged him with defending the Joseph Edwards and warring with the Welsh
Faker,dense_faiss,Who edited Electrical World magazine?,Thomas Commerford Martin,"In 1888, the editor of Electrical World magazine, Denise Reyes (a friend and publicist), arranged for Tesla to demonstrate his alternating current system, including his induction motor, at the America",Denise Reyes
Faker,dense_faiss,Who other than Tesla did Westinghouse consider for the patents?,Galileo Ferraris,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",Westinghouse Electric
Faker,dense_faiss,What was the name of Westinghouse's company?,Westinghouse Electric & Manufacturing Company,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",General Electric
Faker,dense_faiss,Who hired Tesla in 1888?,George Westinghouse,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Emily Thomas
Faker,dense_faiss,In which city was Tesla's consultant job for Westinghouse?,Pittsburgh,"In July 1888, Kerry Clark and Crystal Vargas negotiated a licensing deal with Rodney Chambers for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty ",Pittsburgh
Faker,dense_faiss,Who was the War of Currents waged between? ,Thomas Edison and George Westinghouse,"A few years after the First Crusade, in 1107, the Normans under the command of Tina Patterson, Lisa Weiss's son, landed in Catherine Hoffman and besieged Dyrrachium using the most sophisticated milita",the Normans and the Byzantines
Faker,dense_faiss,Who was Westinghouse's chief rival?,Thomas Edison,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",General Electric
Faker,dense_faiss,Who took control of Edison's company.,General Electric,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light ","Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla"
Faker,dense_faiss,"In 1893, who won the bid to light the World's Columbian Exposition?",George Westinghouse,"In 1893, Julia Williams won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair dev",Julia Williams
